"PerformanceID","EmployeeID","ReviewDate","EnvironmentSatisfaction","JobSatisfaction","RelationshipSatisfaction","TrainingOpportunitiesWithinYear","TrainingOpportunitiesTaken","WorkLifeBalance","SelfRating","ManagerRating","DataQualityStatus"
"PR4154","AE33-DDE7","7/19/2020","5","5","2","3","1","5","3","2","Valid"
"PR4155","D5B3-425C","7/19/2020","5","2","2","1","0","2","3","2","Valid"
"PR4156","95D8-5DC7","7/20/2020","4","5","2","1","1","5","5","4","Valid"
"PR4157","B5C6-F8D5","7/20/2020","4","4","5","3","0","2","3","3","Valid"
"PR4158","4316-C080","7/21/2020","5","2","5","2","2","5","3","3","Valid"
"PR4159","6E64-8D30","7/22/2020","4","3","2","3","1","2","4","3","Valid"
"PR416","FD95-9EEB","11/8/2014","4","5","5","3","1","4","4","3","Valid"
"PR4160","F20A-F424","7/22/2020","5","3","2","1","1","5","3","3","Valid"
"PR4161","4875-109B","7/22/2020","5","4","2","2","2","2","4","3","Valid"
"PR4162","DEB9-1BBF","7/23/2020","3","2","5","3","3","3","3","2","Valid"
"PR4163","B59D-CA4C","7/23/2020","5","2","3","2","0","3","4","4","Valid"
"PR4164","3653-D544","7/23/2020","5","5","4","2","2","2","3","3","Valid"
"PR4165","E73A-F20A","7/23/2020","4","4","2","3","0","3","5","5","Valid"
"PR4166","9DB2-76B3","7/24/2020","3","2","5","3","1","2","4","4","Valid"
"PR4167","D565-284D","7/24/2020","4","3","2","3","0","2","5","5","Valid"
"PR4168","205B-4D34","7/24/2020","3","3","4","3","0","2","4","3","Valid"
"PR4169","4673-EBEC","7/24/2020","5","2","4","1","0","5","5","4","Valid"
"PR417","AFDF-3DA8","11/9/2014","5","4","2","2","1","3","5","5","Valid"
"PR4170","D6BB-FEDF","7/24/2020","4","4","3","2","2","5","5","5","Valid"
"PR4171","C77A-2348","7/25/2020","4","2","3","1","1","3","4","3","Valid"
"PR4172","7AA0-5766","7/26/2020","3","3","4","1","1","3","3","3","Valid"
"PR4173","6F50-08B6","7/26/2020","4","2","2","3","0","5","5","4","Valid"
"PR4174","F3A3-10CE","7/27/2020","3","3","3","1","1","3","5","4","Valid"
"PR4175","09D2-46BD","7/27/2020","3","3","3","2","1","5","5","5","Valid"
"PR4176","CBCB-9C9D","7/29/2020","3","2","2","2","0","2","3","3","Valid"
"PR4177","1217-CE30","7/29/2020","5","5","3","1","1","4","3","3","Valid"
"PR4178","9DB1-8C59","7/29/2020","5","2","4","2","0","4","3","3","Valid"
"PR4179","AD8F-7539","7/29/2020","4","5","4","1","1","4","4","4","Valid"
"PR418","3E4A-F28F","11/12/2014","3","2","2","3","1","3","4","4","Valid"
"PR4180","D825-CC31","7/30/2020","5","3","3","1","0","2","3","3","Valid"
"PR4181","7A8C-2DD3","7/31/2020","4","2","4","3","0","4","3","2","Valid"
"PR4182","5802-2A7E","7/31/2020","3","5","4","2","2","5","3","2","Valid"
"PR4183","4C99-E626","7/31/2020","3","5","4","1","1","3","3","2","Valid"
"PR4184","07AF-3631","8/1/2020","4","3","2","2","1","3","5","5","Valid"
"PR4185","6EEF-5B17","8/2/2020","3","4","5","1","0","3","5","4","Valid"
"PR4186","CE90-763C","8/2/2020","3","5","5","3","2","3","4","4","Valid"
"PR4187","66BC-7AC0","8/3/2020","5","2","5","1","1","5","4","4","Valid"
"PR4188","55D6-1423","8/3/2020","5","4","3","3","1","2","3","2","Valid"
"PR4189","ED73-F078","8/3/2020","5","4","4","1","1","4","5","5","Valid"
"PR419","F578-F0C8","11/12/2014","5","2","5","3","0","4","4","3","Valid"
"PR4190","AF77-0F6B","8/3/2020","5","4","4","2","2","5","4","3","Valid"
"PR4191","7486-A1B6","8/3/2020","5","3","2","3","3","3","5","4","Valid"
"PR4192","67D7-9785","8/5/2020","5","5","2","3","2","4","5","4","Valid"
"PR4193","BFE7-5EA8","8/5/2020","4","4","3","1","1","2","3","2","Valid"
"PR4194","8EAF-4F79","8/5/2020","4","3","5","3","0","4","5","4","Valid"
"PR4195","84AD-D566","8/6/2020","3","5","2","3","2","4","5","5","Valid"
"PR4196","5B0E-31FB","8/8/2020","3","2","4","1","1","5","4","4","Valid"
"PR4197","A1DB-6C34","8/8/2020","4","5","3","3","0","2","3","3","Valid"
"PR4198","6925-864E","8/8/2020","4","2","4","2","0","3","4","3","Valid"
"PR4199","2B08-7D3D","8/9/2020","3","4","5","2","0","5","4","4","Valid"
"PR42","F3CD-9B5B","2/5/2013","5","4","3","3","1","2","3","3","Valid"
"PR420","C219-6C2E","11/23/2014","5","5","2","2","2","2","4","4","Valid"
"PR4200","2EF6-8D96","8/10/2020","5","5","5","1","0","3","3","2","Valid"
"PR4201","5642-6F1E","8/10/2020","3","2","4","3","3","3","5","4","Valid"
"PR4202","9825-45EF","8/11/2020","3","3","4","3","0","5","5","4","Valid"
"PR4203","69EC-7B13","8/11/2020","3","4","4","1","1","2","3","3","Valid"
"PR4204","4294-03D1","8/11/2020","5","5","4","3","1","2","3","2","Valid"
"PR4205","040C-EDED","8/12/2020","5","2","3","3","2","4","3","3","Valid"
"PR4206","46ED-4007","8/12/2020","3","4","4","1","0","5","4","4","Valid"
"PR4207","9811-F345","8/12/2020","3","3","5","3","0","2","5","5","Valid"
"PR4208","106F-F7C7","8/12/2020","3","3","5","1","1","2","4","4","Valid"
"PR4209","682D-8FD8","8/12/2020","3","4","5","1","0","3","4","3","Valid"
"PR421","5B11-3DB3","11/26/2014","3","3","5","2","1","2","3","2","Valid"
"PR4210","AFA8-5058","8/13/2020","4","3","3","3","1","3","4","3","Valid"
"PR4211","04D7-C8F3","8/13/2020","3","4","3","1","0","5","5","4","Valid"
"PR4212","6B20-FFDF","8/13/2020","5","3","5","2","0","4","5","4","Valid"
"PR4213","9283-E971","8/13/2020","3","2","2","1","1","2","4","4","Valid"
"PR4214","D7C2-EAA5","8/13/2020","5","4","2","1","0","3","5","5","Valid"
"PR4215","FE0F-498F","8/13/2020","4","5","5","3","0","4","3","3","Valid"
"PR4216","6112-8476","8/14/2020","5","3","5","3","1","4","5","5","Valid"
"PR4217","D13E-E661","8/14/2020","4","5","5","3","3","3","3","3","Valid"
"PR4218","B24C-18BF","8/14/2020","3","5","2","3","0","3","4","4","Valid"
"PR4219","2A89-93B6","8/15/2020","5","3","5","2","0","4","4","3","Valid"
"PR422","6A2B-42DB","11/26/2014","3","4","2","1","0","2","4","3","Valid"
"PR4220","41DC-E8B5","8/15/2020","4","3","5","2","2","4","3","2","Valid"
"PR4221","CA75-94D1","8/15/2020","3","2","5","3","0","4","4","3","Valid"
"PR4222","6D3B-AD28","8/15/2020","4","4","3","1","1","2","4","4","Valid"
"PR4223","AE51-5502","8/15/2020","4","4","5","2","1","4","3","3","Valid"
"PR4224","37EE-004B","8/16/2020","3","2","4","2","0","5","4","3","Valid"
"PR4225","52DD-757F","8/16/2020","3","3","5","1","0","4","4","3","Valid"
"PR4226","81F1-950F","8/16/2020","4","5","5","3","1","5","3","2","Valid"
"PR4227","B76C-D9CE","8/17/2020","5","4","5","3","2","3","5","5","Valid"
"PR4228","DF11-9C46","8/17/2020","4","3","3","3","1","3","4","3","Valid"
"PR4229","CDC1-C7CA","8/17/2020","4","2","3","1","0","2","3","3","Valid"
"PR423","BD70-7DAE","12/4/2014","4","3","4","1","1","3","4","3","Valid"
"PR4230","D75C-3E43","8/17/2020","3","3","3","3","1","2","3","2","Valid"
"PR4231","79C5-FE9D","8/18/2020","3","3","4","2","1","5","4","4","Valid"
"PR4232","C7C8-43D9","8/19/2020","3","2","4","2","1","3","5","4","Valid"
"PR4233","F877-3BF9","8/20/2020","4","3","3","2","1","3","3","3","Valid"
"PR4234","2962-039F","8/20/2020","5","2","5","3","2","2","4","4","Valid"
"PR4235","60B5-48ED","8/20/2020","5","3","2","3","3","3","3","2","Valid"
"PR4236","7A5A-CC91","8/20/2020","4","5","3","3","1","2","4","4","Valid"
"PR4237","267F-F71D","8/21/2020","4","5","5","1","1","3","4","4","Valid"
"PR4238","16FB-8835","8/22/2020","4","2","3","3","0","5","3","3","Valid"
"PR4239","0AE7-DDE2","8/22/2020","5","3","5","2","1","5","4","3","Valid"
"PR424","DDAC-D5FD","12/4/2014","3","5","4","3","1","3","3","2","Valid"
"PR4240","3EAA-95E5","8/22/2020","3","5","3","3","2","4","3","3","Valid"
"PR4241","17AE-E715","8/23/2020","4","4","3","1","1","5","5","5","Valid"
"PR4242","1D87-3372","8/23/2020","3","2","3","1","0","5","3","2","Valid"
"PR4243","D186-CBF5","8/24/2020","3","2","5","2","0","4","4","4","Valid"
"PR4244","42F5-707F","8/24/2020","3","2","4","1","0","5","3","3","Valid"
"PR4245","65A0-5D04","8/25/2020","5","2","4","1","1","4","5","4","Valid"
"PR4246","473C-EA4E","8/25/2020","5","3","2","3","1","2","3","2","Valid"
"PR4247","4FD5-CC71","8/26/2020","3","5","4","3","0","4","5","4","Valid"
"PR4248","AEEC-804D","8/27/2020","4","5","5","1","0","4","4","3","Valid"
"PR4249","993B-186B","8/28/2020","4","5","5","3","0","2","3","2","Valid"
"PR425","3D71-8DC2","12/6/2014","4","5","5","1","1","4","4","3","Valid"
"PR4250","15B3-F392","8/29/2020","5","2","4","2","1","5","4","3","Valid"
"PR4251","E616-CAD8","8/30/2020","5","4","5","3","1","4","5","5","Valid"
"PR4252","C27A-1115","8/30/2020","5","4","5","3","1","3","5","5","Valid"
"PR4253","134B-4157","8/31/2020","3","3","4","1","0","5","5","5","Valid"
"PR4254","BD97-F94D","8/31/2020","3","2","4","3","0","3","4","3","Valid"
"PR4255","2DD1-FD7F","9/1/2020","3","5","5","3","0","2","5","4","Valid"
"PR4256","C730-6B13","9/1/2020","4","4","2","2","0","4","3","3","Valid"
"PR4257","11C2-2B5B","9/1/2020","5","3","2","3","0","4","3","2","Valid"
"PR4258","D6A7-EF72","9/2/2020","4","5","4","2","1","3","5","4","Valid"
"PR4259","2ED2-2CEC","9/2/2020","3","3","2","1","0","5","5","4","Valid"
"PR426","598D-E3B4","12/9/2014","4","4","2","2","2","4","3","3","Valid"
"PR4260","2546-1312","9/2/2020","4","4","5","3","3","2","3","3","Valid"
"PR4261","6E61-A2BA","9/2/2020","5","3","3","1","1","4","3","2","Valid"
"PR4262","9075-A294","9/2/2020","3","3","4","3","1","2","3","2","Valid"
"PR4263","39A2-9B0A","9/3/2020","5","3","5","2","0","3","4","4","Valid"
"PR4264","F5C3-07B0","9/3/2020","3","4","5","1","1","4","3","2","Valid"
"PR4265","7845-EF8F","9/3/2020","5","2","5","3","2","5","3","2","Valid"
"PR4266","71CC-7412","9/4/2020","4","2","5","3","0","2","5","4","Valid"
"PR4267","B09D-DFEC","9/5/2020","4","3","2","3","2","5","5","5","Valid"
"PR4268","D014-7DB2","9/7/2020","4","5","2","1","1","2","3","3","Valid"
"PR4269","07F1-62C3","9/7/2020","4","3","4","3","1","5","4","3","Valid"
"PR427","B98B-4689","12/9/2014","5","3","2","3","2","3","4","3","Valid"
"PR4270","0DC1-7EE4","9/7/2020","3","3","3","1","0","3","4","4","Valid"
"PR4271","A409-26AC","9/7/2020","5","4","3","1","1","3","5","4","Valid"
"PR4272","9F02-0D39","9/8/2020","3","3","2","3","1","3","4","4","Valid"
"PR4273","0AF4-EC15","9/8/2020","5","3","4","2","2","5","3","2","Valid"
"PR4274","1D35-190A","9/10/2020","4","3","2","2","2","5","5","4","Valid"
"PR4275","B268-1642","9/10/2020","3","2","2","3","1","3","4","4","Valid"
"PR4276","4404-DE5A","9/11/2020","5","5","2","2","0","4","4","4","Valid"
"PR4277","8F78-4A32","9/11/2020","3","3","2","1","1","3","5","4","Valid"
"PR4278","BB09-BF7F","9/11/2020","3","4","3","3","0","3","3","3","Valid"
"PR4279","503B-AACE","9/11/2020","5","4","4","1","0","2","4","4","Valid"
"PR428","63BF-A86A","12/10/2014","3","3","2","2","2","3","3","2","Valid"
"PR4280","5A78-0F17","9/12/2020","5","4","3","1","0","3","3","2","Valid"
"PR4281","F7B0-E6B2","9/12/2020","5","3","2","2","1","4","3","2","Valid"
"PR4282","6135-885F","9/13/2020","4","2","4","2","1","4","4","4","Valid"
"PR4283","411F-6325","9/13/2020","5","5","3","3","0","2","3","2","Valid"
"PR4284","1E61-B76A","9/14/2020","4","5","2","1","1","3","3","3","Valid"
"PR4285","8369-ED26","9/14/2020","3","2","5","3","1","4","3","2","Valid"
"PR4286","D29C-A21F","9/14/2020","5","3","4","3","1","5","3","2","Valid"
"PR4287","3F19-FC5A","9/15/2020","4","2","5","3","3","4","4","3","Valid"
"PR4288","A71E-A9DC","9/15/2020","4","5","4","2","0","2","5","5","Valid"
"PR4289","3E50-011E","9/17/2020","3","4","3","3","1","5","3","2","Valid"
"PR429","E6D9-ADEE","12/14/2014","5","3","5","2","2","5","3","3","Valid"
"PR4290","5741-0022","9/18/2020","3","5","5","3","0","4","5","5","Valid"
"PR4291","CECC-60FF","9/18/2020","3","3","3","1","0","3","3","3","Valid"
"PR4292","2FC8-999D","9/19/2020","5","3","2","2","1","3","3","2","Valid"
"PR4293","CD7F-377F","9/19/2020","4","3","4","2","2","5","3","2","Valid"
"PR4294","3476-CA56","9/20/2020","4","5","5","1","0","3","5","4","Valid"
"PR4295","80BE-E2B5","9/20/2020","3","2","4","2","2","5","4","4","Valid"
"PR4296","07F5-A45D","9/21/2020","3","2","4","1","0","4","3","3","Valid"
"PR4297","E430-E462","9/22/2020","5","2","5","2","2","4","3","3","Valid"
"PR4298","46D6-CA7A","9/22/2020","3","3","2","1","0","2","4","3","Valid"
"PR4299","EA37-AE5E","9/22/2020","5","5","2","3","1","4","3","2","Valid"
"PR43","151D-1FF2","2/6/2013","4","5","4","2","2","2","4","4","Valid"
"PR430","39FC-7149","12/14/2014","3","2","5","2","1","2","4","3","Valid"
"PR4300","E7D3-03C9","9/23/2020","5","5","2","2","1","2","3","2","Valid"
"PR4301","1DC4-97CF","9/23/2020","5","4","4","2","2","5","4","3","Valid"
"PR4302","994A-5F84","9/23/2020","5","2","2","3","1","4","3","3","Valid"
"PR4303","DF7E-3233","9/24/2020","3","4","3","1","1","4","5","5","Valid"
"PR4304","DBF5-E57D","9/24/2020","5","4","5","2","0","2","5","4","Valid"
"PR4305","7F61-2397","9/25/2020","3","2","5","2","0","3","5","4","Valid"
"PR4306","EB81-3E51","9/25/2020","3","3","2","2","2","2","5","5","Valid"
"PR4307","C1B4-46B2","9/25/2020","4","5","2","3","0","3","5","5","Valid"
"PR4308","469A-8121","9/26/2020","4","4","4","2","2","3","4","3","Valid"
"PR4309","07F6-D61B","9/26/2020","3","3","3","2","0","5","5","5","Valid"
"PR431","E55E-9436","12/17/2014","5","4","5","3","2","5","5","5","Valid"
"PR4310","1CB3-F7D7","9/27/2020","4","4","3","2","2","2","3","3","Valid"
"PR4311","9085-1FE8","9/27/2020","4","5","5","1","0","3","5","4","Valid"
"PR4312","F890-975A","9/27/2020","4","4","2","1","1","2","3","2","Valid"
"PR4313","B990-35DA","9/28/2020","3","2","3","1","0","2","3","2","Valid"
"PR4314","E62F-4FF7","9/28/2020","3","5","5","2","2","3","4","3","Valid"
"PR4315","5C7B-86C0","9/29/2020","3","5","2","3","0","4","4","4","Valid"
"PR4316","130F-32AB","9/30/2020","3","2","4","1","1","5","5","4","Valid"
"PR4317","B34E-95FF","9/30/2020","5","5","2","1","1","3","4","4","Valid"
"PR4318","87D2-8B67","9/30/2020","5","5","4","1","1","5","5","5","Valid"
"PR4319","2C7D-F9F1","9/30/2020","5","4","3","2","2","4","5","4","Valid"
"PR432","DF94-FD29","12/18/2014","4","5","2","1","1","3","5","5","Valid"
"PR4320","B102-5713","9/30/2020","3","2","3","3","1","3","3","3","Valid"
"PR4321","277A-A6FA","10/2/2020","4","4","4","2","1","2","3","3","Valid"
"PR4322","825E-0B3A","10/3/2020","4","4","4","3","2","4","4","4","Valid"
"PR4323","6C86-3DC0","10/3/2020","5","4","3","1","1","5","3","2","Valid"
"PR4324","D4D7-3C3F","10/3/2020","3","4","5","1","0","5","5","5","Valid"
"PR4325","3DB7-2942","10/3/2020","4","4","2","1","1","3","4","4","Valid"
"PR4326","7D95-B5B1","10/6/2020","5","5","4","2","0","3","4","4","Valid"
"PR4327","022A-0219","10/7/2020","4","3","5","3","1","4","5","4","Valid"
"PR4328","817D-28CE","10/8/2020","3","3","5","3","0","2","3","2","Valid"
"PR4329","EC6A-DD76","10/8/2020","3","3","5","3","1","3","5","5","Valid"
"PR433","AF5D-A8C8","12/20/2014","3","2","3","3","1","4","4","4","Valid"
"PR4330","8365-EB74","10/8/2020","4","2","5","2","2","3","3","2","Valid"
"PR4331","F401-1B75","10/8/2020","4","3","5","2","0","2","4","3","Valid"
"PR4332","45BA-6683","10/8/2020","3","2","2","3","0","5","3","2","Valid"
"PR4333","7589-66E3","10/9/2020","5","4","4","1","1","5","4","4","Valid"
"PR4334","278C-D482","10/13/2020","3","2","4","2","1","5","4","3","Valid"
"PR4335","63D2-F412","10/13/2020","3","2","2","1","1","4","4","3","Valid"
"PR4336","15D4-53C2","10/14/2020","3","4","5","3","0","2","3","2","Valid"
"PR4337","2250-86C5","10/14/2020","5","5","5","1","1","4","5","4","Valid"
"PR4338","5C48-9106","10/14/2020","5","2","3","1","1","2","4","4","Valid"
"PR4339","8DA7-0090","10/14/2020","3","4","4","3","1","2","3","2","Valid"
"PR434","E681-7B57","12/25/2014","3","4","3","2","2","2","3","2","Valid"
"PR4340","30CB-BCD0","10/15/2020","5","3","2","2","1","3","3","2","Valid"
"PR4341","45FF-ACE6","10/16/2020","4","3","5","1","1","2","4","4","Valid"
"PR4342","AA19-95BD","10/16/2020","5","3","2","1","1","2","3","2","Valid"
"PR4343","FEEC-A663","10/16/2020","5","5","4","2","0","3","4","4","Valid"
"PR4344","05DA-5423","10/16/2020","3","4","3","3","0","4","3","2","Valid"
"PR4345","75CF-67E0","10/16/2020","3","2","3","3","1","4","3","3","Valid"
"PR4346","7269-88EC","10/17/2020","3","2","4","3","0","2","3","2","Valid"
"PR4347","BBB4-89C7","10/17/2020","5","3","2","2","2","5","5","5","Valid"
"PR4348","465A-91D1","10/18/2020","3","5","3","1","1","2","5","5","Valid"
"PR4349","6F3E-2A75","10/19/2020","5","5","3","2","2","5","3","2","Valid"
"PR435","6C42-A719","12/26/2014","5","4","5","2","1","3","5","5","Valid"
"PR4350","CD0F-DE05","10/19/2020","3","2","5","1","1","5","4","4","Valid"
"PR4351","0B72-0EE6","10/19/2020","3","3","3","3","2","5","3","3","Valid"
"PR4352","1C6F-87AA","10/19/2020","5","2","4","3","0","5","5","4","Valid"
"PR4353","C292-EC0C","10/19/2020","4","3","4","2","1","4","4","4","Valid"
"PR4354","851C-E7E2","10/20/2020","5","4","3","1","0","3","3","2","Valid"
"PR4355","FC24-43F6","10/20/2020","4","3","2","2","0","5","5","5","Valid"
"PR4356","21CB-EF3E","10/21/2020","3","5","3","3","0","3","3","2","Valid"
"PR4357","31FB-D496","10/21/2020","4","4","3","2","1","3","4","3","Valid"
"PR4358","4467-6B8F","10/21/2020","4","4","4","3","1","2","4","3","Valid"
"PR4359","A6AA-56AE","10/22/2020","3","3","2","2","1","3","3","3","Valid"
"PR436","4CA1-F139","12/27/2014","5","5","4","2","1","5","3","2","Valid"
"PR4360","A76C-AEB3","10/23/2020","3","5","3","2","2","3","5","4","Valid"
"PR4361","DAE0-B44F","10/23/2020","3","2","2","1","1","3","4","3","Valid"
"PR4362","2E9A-BD2E","10/24/2020","3","2","5","2","0","5","3","3","Valid"
"PR4363","7378-5351","10/24/2020","4","4","3","3","0","3","4","3","Valid"
"PR4364","CEE0-94C3","10/24/2020","3","4","2","3","0","3","4","3","Valid"
"PR4365","EFB8-ED99","10/24/2020","4","4","5","3","1","4","5","5","Valid"
"PR4366","9C7D-E1B1","10/25/2020","5","3","5","3","1","5","4","4","Valid"
"PR4367","D199-1896","10/25/2020","3","5","4","3","2","5","5","4","Valid"
"PR4368","7F91-C628","10/25/2020","5","2","4","2","2","5","4","3","Valid"
"PR4369","B341-8D6A","10/25/2020","3","5","4","2","2","5","5","5","Valid"
"PR437","40BE-EEAF","1/1/2015","4","4","2","2","0","3","3","3","Valid"
"PR4370","B375-26A9","10/25/2020","5","3","3","3","1","3","5","5","Valid"
"PR4371","2698-A448","10/26/2020","5","5","4","1","1","2","3","2","Valid"
"PR4372","D18F-8C48","10/26/2020","5","4","4","2","1","2","5","5","Valid"
"PR4373","8C57-8F84","10/27/2020","5","4","4","2","2","4","3","3","Valid"
"PR4374","425F-4D2D","10/27/2020","4","3","5","2","2","5","3","2","Valid"
"PR4375","9E22-6287","10/28/2020","3","2","4","2","0","4","4","4","Valid"
"PR4376","8F7F-015D","10/28/2020","4","2","2","3","2","5","4","3","Valid"
"PR4377","65C9-0885","10/28/2020","5","2","4","3","1","5","4","3","Valid"
"PR4378","3012-1A41","10/29/2020","3","2","5","1","0","3","5","4","Valid"
"PR4379","6280-B47F","10/30/2020","4","4","3","3","1","2","3","3","Valid"
"PR438","79F3-8AA5","1/1/2015","3","2","2","1","1","4","5","4","Valid"
"PR4380","0868-097F","10/30/2020","4","4","2","1","1","4","4","3","Valid"
"PR4381","7B9D-8612","10/30/2020","4","4","3","1","0","4","4","4","Valid"
"PR4382","D457-AB87","10/30/2020","5","3","2","2","0","3","4","3","Valid"
"PR4383","B1BC-0011","10/30/2020","3","5","3","1","1","5","4","3","Valid"
"PR4384","C1C6-F683","10/31/2020","5","3","4","3","1","3","4","3","Valid"
"PR4385","D712-9E1C","10/31/2020","5","2","3","3","1","2","4","4","Valid"
"PR4386","EBBD-37D4","11/1/2020","5","4","2","2","2","2","4","4","Valid"
"PR4387","0240-4D29","11/1/2020","3","5","5","2","1","4","5","4","Valid"
"PR4388","7FA1-BC64","11/2/2020","5","5","3","1","0","3","3","2","Valid"
"PR4389","D245-5D80","11/2/2020","3","2","2","1","1","4","4","3","Valid"
"PR439","79F7-78EC","1/2/2015","4","3","4","3","1","2","4","3","Valid"
"PR4390","DD78-E811","11/3/2020","5","5","3","3","0","4","4","4","Valid"
"PR4391","EC6E-7F42","11/4/2020","4","3","2","3","1","5","4","4","Valid"
"PR4392","2407-5A4E","11/4/2020","4","3","2","1","0","3","3","3","Valid"
"PR4393","1363-6BF9","11/5/2020","4","2","2","1","0","2","4","4","Valid"
"PR4394","1C24-233B","11/5/2020","5","5","3","2","2","5","4","3","Valid"
"PR4395","67ED-A630","11/5/2020","4","4","5","2","1","3","5","4","Valid"
"PR4396","CC7A-EE97","11/5/2020","3","3","4","1","1","5","5","4","Valid"
"PR4397","41A7-9C19","11/5/2020","5","2","2","1","1","5","3","2","Valid"
"PR4398","FD95-9EEB","11/6/2020","4","2","4","2","1","4","3","3","Valid"
"PR4399","4C62-5BE8","11/6/2020","4","4","2","3","2","5","5","5","Valid"
"PR44","5476-CA0D","2/6/2013","5","3","5","3","2","3","5","5","Valid"
"PR440","B61E-0F26","1/3/2015","5","3","3","3","0","4","5","4","Valid"
"PR4400","B679-F7C9","11/6/2020","5","4","4","2","2","3","4","4","Valid"
"PR4401","AFDF-3DA8","11/7/2020","3","2","5","1","1","2","4","3","Valid"
"PR4402","3642-EEAE","11/7/2020","5","3","5","1","1","5","5","4","Valid"
"PR4403","BAB4-3AC8","11/7/2020","3","4","4","2","2","4","4","3","Valid"
"PR4404","AD1C-2AC5","11/7/2020","5","3","5","2","0","2","4","4","Valid"
